type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2016-01-25 16:29:38.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120100?seid=2343287. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120100	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=8.8 g; forearm length=36.58 mm; age class=adult ; reproductive data=possibly pregnant	http://arctos.database.museum/guid/UAM:Mamm:120100?seid=2343287	120100		Collector(s): Karen Blejwas	1	female	adult					skin (frozen); feces (frozen); hair (frozen); skin (frozen) sample						original identifier=bat id 225		http://arctos.database.museum/guid/UAM:Mamm:120100			(collected with) UAM:Ento http://arctos.database.museum/guid/UAM:Ento:288304		<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2012-06-20; method: field					2012-06-20		172	172	2012	06	20	2012-06-20		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Auke Lake	Auke Lake									Karen Blejwas		58.38409	-134.62768	World Geodetic System 1984	1000		58.38409/-134.62768			decimal degrees				Karen Blejwas	2012-06-02	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2012-06-20		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						8.8	0	adult	female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-06-05 19:00:56.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120103?seid=2343290. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120103	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=6.9 g; forearm length=37.52 mm; ear from notch=12.0 mm; tragus length=6.0 mm; age class=adult ; reproductive data=post-lactating	http://arctos.database.museum/guid/UAM:Mamm:120103?seid=2343290	120103		Collector(s): Karen Blejwas	1	female	adult					skin (frozen); feces (frozen); skin (frozen) sample						original identifier=bat id 243		http://arctos.database.museum/guid/UAM:Mamm:120103					<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2012-07-19; method: field					2012-07-19		201	201	2012	07	19	2012-07-19		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Mendenhall Campground	Mendenhall Campground									Karen Blejwas		58.41122	-134.58593	World Geodetic System 1984	1000		58.41122/-134.58593			decimal degrees				Karen Blejwas	2012-07-19	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2012-07-19		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.9	0	adult	female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-06-05 19:00:56.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120105?seid=2343292. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120105	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=6.5 g; forearm length=38.05 mm; age class=adult ; reproductive data=not obviously pregnant	http://arctos.database.museum/guid/UAM:Mamm:120105?seid=2343292	120105		Collector(s): Karen Blejwas	1	female	adult					skin (frozen); feces (frozen); skin (frozen) sample						original identifier=bat id 249		http://arctos.database.museum/guid/UAM:Mamm:120105					<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2012-07-19; method: field					2012-07-19		201	201	2012	07	19	2012-07-19		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Mendenhall Campground	Mendenhall Campground									Karen Blejwas		58.41122	-134.58593	World Geodetic System 1984	1000		58.41122/-134.58593			decimal degrees				Karen Blejwas	2012-07-19	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2012-07-19		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.5	0	adult	female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-07-11 03:13:24.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120106?seid=2343293. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120106	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=7.1 g; forearm length=37.71 mm; age class=adult ; reproductive data=possibly pregnant	http://arctos.database.museum/guid/UAM:Mamm:120106?seid=2343293	120106		Collector(s): Karen Blejwas	1	female	adult					skin (frozen); feces (frozen); hair (frozen); skin (frozen) sample						original identifier=bat id 402		http://arctos.database.museum/guid/UAM:Mamm:120106			(collected with) UAM:Ento http://arctos.database.museum/guid/UAM:Ento:288305		<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2013-05-23; method: field					2013-05-23		143	143	2013	05	23	2013-05-23		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Fish Creek Pond	Fish Creek Pond									Karen Blejwas		58.33136	-134.59887	World Geodetic System 1984	1000		58.33136/-134.59887			decimal degrees				Karen Blejwas	2013-05-23	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2013-05-23		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						7.1	0	adult	female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-07-11 03:13:24.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120107?seid=2343294. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120107	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=6.4 g; forearm length=36.89 mm; age class=adult ; reproductive data=epididymis 1/2 full	http://arctos.database.museum/guid/UAM:Mamm:120107?seid=2343294	120107		Collector(s): Laura Beard	1	male	adult					skin (frozen); feces (frozen); skin (frozen) sample						original identifier=bat id 404		http://arctos.database.museum/guid/UAM:Mamm:120107					<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2013-05-23; method: field					2013-05-23		143	143	2013	05	23	2013-05-23		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Fish Creek Pond	Fish Creek Pond									Karen Blejwas		58.33136	-134.59887	World Geodetic System 1984	1000		58.33136/-134.59887			decimal degrees				Karen Blejwas	2013-05-23	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2013-05-23		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.4	0	adult	male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-07-11 03:13:24.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120110?seid=2343297. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120110	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=6.3 g; forearm length=37.11 mm; age class=adult ; reproductive data=not obviously pregnant	http://arctos.database.museum/guid/UAM:Mamm:120110?seid=2343297	120110		Collector(s): Karen Blejwas	1	female	adult					skin (frozen); skin (frozen) sample						original identifier=bat id 410		http://arctos.database.museum/guid/UAM:Mamm:120110					<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2013-05-23; method: field					2013-05-23		143	143	2013	05	23	2013-05-23		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Fish Creek Pond	Fish Creek Pond									Karen Blejwas		58.33136	-134.59887	World Geodetic System 1984	1000		58.33136/-134.59887			decimal degrees				Karen Blejwas	2013-05-23	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2013-05-23		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.3	0	adult	female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-07-11 03:13:24.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120111?seid=2343298. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120111	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=5.5 g; forearm length=34.82 mm; age class=adult ; reproductive data=not obviously pregnant	http://arctos.database.museum/guid/UAM:Mamm:120111?seid=2343298	120111		Collector(s): Laura Beard	1	female	adult					skin (frozen); feces (frozen); skin (frozen) sample						original identifier=bat id 413		http://arctos.database.museum/guid/UAM:Mamm:120111					<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2013-05-23; method: field					2013-05-23		143	143	2013	05	23	2013-05-23		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Fish Creek Pond	Fish Creek Pond									Karen Blejwas		58.33136	-134.59887	World Geodetic System 1984	1000		58.33136/-134.59887			decimal degrees				Karen Blejwas	2013-05-23	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2013-05-23		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						5.5	0	adult	female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-07-11 03:13:24.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120114?seid=2343301. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120114	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=6.7 g; forearm length=35.52 mm; age class=adult ; reproductive data=epididymis empty	http://arctos.database.museum/guid/UAM:Mamm:120114?seid=2343301	120114		Collector(s): Laura Beard	1	male	adult					feces (frozen); skin (frozen)						original identifier=bat id 548		http://arctos.database.museum/guid/UAM:Mamm:120114					<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2013-06-23; method: field					2013-06-23		174	174	2013	06	23	2013-06-23		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Fish Creek Pond	Fish Creek Pond									Karen Blejwas		58.33136	-134.59887	World Geodetic System 1984	1000		58.33136/-134.59887			decimal degrees				Karen Blejwas	2013-06-23	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2013-06-23		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.7	0	adult	male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2016-01-14 13:14:10.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120116?seid=2343303. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120116	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=6.9 g; forearm length=35.56 mm; age class=adult ; reproductive data=not obviously pregnant	http://arctos.database.museum/guid/UAM:Mamm:120116?seid=2343303	120116		Collector(s): Laura Beard	1	female	adult					feces (frozen); skin (frozen)						original identifier=bat id 550		http://arctos.database.museum/guid/UAM:Mamm:120116					<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2013-06-23; method: field					2013-06-23		174	174	2013	06	23	2013-06-23		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Fish Creek Pond	Fish Creek Pond									Karen Blejwas		58.33201	-134.59854	World Geodetic System 1984	1000		58.33201/-134.59854			decimal degrees				Karen Blejwas	2013-06-23	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2013-06-23		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.9	0	adult	female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-07-11 03:13:24.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120117?seid=2343304. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120117	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=5.0 g; forearm length=35.91 mm; reproductive data=not obviously pregnant	http://arctos.database.museum/guid/UAM:Mamm:120117?seid=2343304	120117		Collector(s): Laura Beard	1	female						skin (frozen)						original identifier=bat id 552		http://arctos.database.museum/guid/UAM:Mamm:120117					<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2013-07-11; method: field					2013-07-11		192	192	2013	07	11	2013-07-11		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Fish Creek Pond	Fish Creek Pond									Karen Blejwas		58.33136	-134.59887	World Geodetic System 1984	1000		58.33136/-134.59887			decimal degrees				Karen Blejwas	2013-07-11	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2013-07-11		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						5.0	0		female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-06-05 19:07:18.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120123?seid=2343310. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120123	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=7.5 g; forearm length=37.64 mm; age class=adult ; reproductive data=not obviously pregnant	http://arctos.database.museum/guid/UAM:Mamm:120123?seid=2343310	120123		Collector(s): Karen Blejwas; Preparator(s): Michael Kohan	1	female	adult					skin (frozen); hair (frozen); feces (frozen); skin (frozen) sample						original identifier=bat id 440		http://arctos.database.museum/guid/UAM:Mamm:120123					<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2013-06-07; method: field					2013-06-07		158	158	2013	06	07	2013-06-07		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Dredge Lakes	Dredge Lakes									Karen Blejwas		58.404799	-134.570607	World Geodetic System 1984	1000		58.404799/-134.570607			decimal degrees				Karen Blejwas	2013-06-07	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2013-06-07		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						7.5	0	adult	female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2014-07-24 13:04:17.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:120124?seid=2343311. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:120124	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=6.1 g; forearm length=37.57 mm; age class=adult ; reproductive data=not obviously pregnant	http://arctos.database.museum/guid/UAM:Mamm:120124?seid=2343311	120124		Collector(s): Karen Blejwas	1	female	adult					skin (frozen); feces (frozen); hair (frozen); skin (frozen) sample						original identifier=bat id 252		http://arctos.database.museum/guid/UAM:Mamm:120124					<i>Myotis lucifugus</i> (accepted ID) identified by Karen Blejwas on 2012-06-21; method: field					2012-06-21		173	173	2012	06	21	2012-06-21		mist net						North America, United States, Alaska, Juneau Quad, Alexander Archipelago	North America		Alexander Archipelago		United States		Alaska			Fish Creek Pond	Fish Creek Pond									Karen Blejwas		58.33196	-134.59566	World Geodetic System 1984	1000		58.33196/-134.59566			decimal degrees				Karen Blejwas	2012-06-21	not recorded	GPS or Google Earth	unverified																					A		Karen Blejwas	2012-06-21		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.1	0	adult	female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
